time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,us_aqi
2023-02-20T14:00,22.1,14.9,354,19.9,9.2,82,6.6,80
2023-02-20T15:00,22.1,14.9,389,27.3,10.1,74,4.85,79
2023-02-20T16:00,23,15.4,536,36,11,59,2.25,78
2023-02-20T17:00,20,13.4,773,39.5,11.1,43,0.45,77
2023-02-20T18:00,21,14.2,1090,41.8,10.9,23,0,76
2023-02-20T19:00,23.9,16.4,1446,40.1,11.2,3,0,75
2023-02-20T20:00,23.6,16.2,1537,36.7,10.9,3,0,73
2023-02-20T21:00,22.9,15.7,1663,31.9,10.5,2,0,72
2023-02-20T22:00,23.5,16,1681,26.6,10,2,0,70
2023-02-20T23:00,26.1,17.8,1459,25,9.7,3,0,68
2023-02-21T00:00,17.3,11.7,1112,24.4,9.3,4,0,66
2023-02-21T01:00,15.9,10.8,703,23,8.9,6,0,64
2023-02-21T02:00,13.4,8.9,515,19.8,8.5,8,0,61
2023-02-21T03:00,10.7,7.1,375,15.8,8.1,11,0,59
2023-02-21T04:00,9.8,6.5,293,12.7,7.9,14,0,57
2023-02-21T05:00,9.3,6.2,351,13.7,8.1,14,0,54
2023-02-21T06:00,9.6,6.4,486,16.6,8.5,13,0,53
2023-02-21T07:00,10.1,6.7,517,19.2,11.4,14,0.4,51
2023-02-21T08:00,12.5,8.4,545,20.5,12.1,14,1.35,51
2023-02-21T09:00,13.6,9.2,584,22.4,13,14,2.35,51
2023-02-21T10:00,13.8,9.4,617,24.8,13.7,20,3.65,51
2023-02-21T11:00,15.5,10.6,610,26.3,13.3,32,5.1,50
2023-02-21T12:00,17.3,11.7,587,27.8,12.3,48,7.2,50
2023-02-21T13:00,23.7,16,552,29,11.4,68,9.45,49
2023-02-21T14:00,29.1,19.6,496,27.9,11.3,83,8.25,49
2023-02-21T15:00,31.5,21.1,430,26,11.5,98,4.9,50
2023-02-21T16:00,33.9,22.5,475,27.7,11.9,103,2.15,51
2023-02-21T17:00,34.1,22.7,692,36.7,12.2,84,0.5,51
2023-02-21T18:00,32.4,21.6,1013,49.6,12.5,51,0,52
2023-02-21T19:00,41,27.6,1904,72,12.5,16,0,53
2023-02-21T20:00,39.3,26.7,2197,67.1,13.9,13,0,54
2023-02-21T21:00,38.2,25.9,2604,60.1,16,10,0,55
2023-02-21T22:00,39.7,27.1,2796,50.4,17.9,6,0,56
2023-02-21T23:00,37.5,25.6,2358,43.4,18,5,0,57
2023-02-22T00:00,28.9,19.6,1619,36.3,17.4,6,0,57
2023-02-22T01:00,18.9,12.5,808,28.5,16.2,8,0,58
2023-02-22T02:00,16.8,11.2,572,24.2,15,11,0,58
2023-02-22T03:00,18.9,12.7,499,21,13.6,14,0,58
2023-02-22T04:00,18.7,12.6,526,19.5,12.6,18,0,59
2023-02-22T05:00,18.1,12.3,653,22,13.4,19,0,59
2023-02-22T06:00,19.1,13,869,26.7,14.9,19,0,60
2023-02-22T07:00,21.1,14.3,782,22.2,16.9,23,0.4,60
2023-02-22T08:00,24.6,16.5,820,27.3,17.8,29,1.4,61
2023-02-22T09:00,27.2,18.2,873,34.4,19,37,3.35,62
2023-02-22T10:00,28.8,19.1,874,39.1,19.1,51,5.7,63
2023-02-22T11:00,27.2,17.8,755,33.8,16.6,68,6.5,64
2023-02-22T12:00,25.3,16.1,576,24.2,12.7,88,7.9,64
2023-02-22T13:00,27.7,17.6,408,16.3,8.9,105,9.4,65
2023-02-22T14:00,27.9,17.8,384,19.4,8.7,104,6.8,65
2023-02-22T15:00,26.6,17.1,414,26.9,9.8,95,4.05,65
2023-02-22T16:00,27.6,17.8,569,37.5,11.1,79,1.65,64
2023-02-22T17:00,27.6,17.8,852,44.7,11.2,63,0.45,64
2023-02-22T18:00,28.9,18.7,1230,52.2,11.1,45,0,63
2023-02-22T19:00,34.2,22.4,1615,57.2,11.5,25,0,63
2023-02-22T20:00,28.6,18.7,1520,54.8,13.2,23,0,63
2023-02-22T21:00,28.9,19.2,1384,51.4,15.6,19,0,62
2023-02-22T22:00,27.5,18.5,1217,47,18.8,16,0,61
2023-02-22T23:00,27.7,18.7,1142,44.6,21.3,15,0,61
2023-02-23T00:00,27.1,18.3,1085,42.4,23.9,15,0,60
2023-02-23T01:00,26.7,18,981,38.8,25.3,16,0,60
2023-02-23T02:00,23,15.5,833,34.6,23.2,18,0,60
2023-02-23T03:00,25.4,17.3,655,29.7,19.5,22,0,61
2023-02-23T04:00,19.6,13.2,502,25.2,15.7,25,0,61
2023-02-23T05:00,18.2,12.2,510,24.3,15.4,25,0,61
2023-02-23T06:00,17.9,12,586,24.8,16.3,24,0,61
2023-02-23T07:00,30,20.1,1030,31.5,18.8,26,0.25,61
2023-02-23T08:00,26.9,17.9,1021,34,19.1,30,1,62
2023-02-23T09:00,28.8,19,1008,37.6,19.5,36,3.05,62
2023-02-23T10:00,32.1,21.2,959,40.5,19.2,46,4.95,62
2023-02-23T11:00,29.5,19.3,876,39.3,17.5,57,4.3,62
2023-02-23T12:00,30.9,20.1,767,36.5,15.1,69,6.75,62
2023-02-23T13:00,34.1,22,656,34.3,12.4,81,7.85,62
2023-02-23T14:00,38,24.3,618,35.6,11.3,85,7.4,63
2023-02-23T15:00,32.6,20.8,605,38.3,10.6,85,3.55,63
2023-02-23T16:00,31.2,19.8,650,42.7,10.3,79,1.45,64
2023-02-23T17:00,31.8,20.3,770,47.3,10.8,65,0.4,64
2023-02-23T18:00,29.6,19.1,941,52.6,11.7,46,0,64
2023-02-23T19:00,31.7,20.4,1276,54.9,11.2,28,0,64
2023-02-23T20:00,26.4,17.2,1170,52.2,12.1,27,0,64
2023-02-23T21:00,22.5,14.8,1020,48.3,13.4,26,0,64
2023-02-23T22:00,20.5,13.8,839,43.3,14.6,25,0,63
2023-02-23T23:00,19.3,13.1,750,40.5,14.4,25,0,63
2023-02-24T00:00,18,12.3,681,38,13.8,26,0,63
2023-02-24T01:00,19.9,13.5,610,34.6,13.4,28,0,62
2023-02-24T02:00,20.7,14,558,31,14.3,30,0,62
2023-02-24T03:00,21.4,14.4,515,27,15.7,34,0,61
2023-02-24T04:00,22.8,15.3,530,24.4,17,36,0,61
2023-02-24T05:00,24.7,16.6,651,26.4,16.9,35,0,61
2023-02-24T06:00,25.1,16.9,831,30.7,16.3,31,0,62
2023-02-24T07:00,29.3,19.9,1013,34,17.8,29,0.3,62
2023-02-24T08:00,28.3,19.2,1015,36.2,18.8,32,0.85,62
2023-02-24T09:00,27.6,18.5,1016,39.3,20.3,36,2.6,62
2023-02-24T10:00,28.5,19,988,41.8,21.2,45,3.55,62
2023-02-24T11:00,31.3,20.7,915,40.3,20.2,58,3.55,62
2023-02-24T12:00,35.3,23.3,815,37.3,18.2,74,4.3,62
2023-02-24T13:00,37.5,24.6,733,36.1,16,85,3.85,63
2023-02-24T14:00,35,22.8,739,40.2,15,77,2.65,63
2023-02-24T15:00,31.9,20.7,784,46.9,14.3,60,1.9,63
2023-02-24T16:00,31.4,20.2,912,54.2,14.3,41,0.95,63
2023-02-24T17:00,31.4,20.3,1107,56.7,15.7,34,0.25,63
2023-02-24T18:00,30.9,20,1359,57.9,17.9,31,0,63
2023-02-24T19:00,56.2,37,2445,95.7,24.8,34,0,63
2023-02-24T20:00,62.2,41.7,2189,84.8,22,33,0,64
2023-02-24T21:00,55.2,37.1,1823,69.2,18,31,0,66
2023-02-24T22:00,34.7,22.9,1369,51.9,14.2,30,0,68
2023-02-24T23:00,27.8,18.4,1117,46.2,14.1,30,0,69
2023-02-25T00:00,25.6,17,900,43.8,15.3,30,0,70
2023-02-25T01:00,26.8,17.8,681,40.5,16.4,31,0,70
2023-02-25T02:00,27,17.9,579,35.3,15.8,33,0,70
2023-02-25T03:00,25.1,16.7,525,29.4,14.7,37,0,71
2023-02-25T04:00,24.6,16.3,521,24.7,13.8,39,0,71
2023-02-25T05:00,24.1,15.9,590,25.8,14.4,37,0,71
2023-02-25T06:00,24.6,16.3,710,29.4,15.6,32,0,71
2023-02-25T07:00,29.2,19.7,1000,38.1,20.7,31,0.2,71
2023-02-25T08:00,31.4,21.4,1095,43.1,20.6,33,1.1,71
2023-02-25T09:00,37.1,25.3,1227,49.9,20.4,37,2.95,71
2023-02-25T10:00,39.3,26.5,1277,53,19.2,53,7.1,72
2023-02-25T11:00,41.7,27.7,1099,44.1,16.9,83,9.5,72
2023-02-25T12:00,42.4,27.9,812,29.7,13.8,121,10.15,73
2023-02-25T13:00,42,27.5,531,17.8,10.7,154,9.5,73
2023-02-25T14:00,42.1,27.6,503,22.1,10,148,7.35,74
2023-02-25T15:00,39.8,26.2,563,32.9,10.2,127,3.55,74
2023-02-25T16:00,38.6,25.6,703,45.8,10.8,94,1.15,75
2023-02-25T17:00,35,23.4,854,50.8,11.5,71,0.25,75
2023-02-25T18:00,29.3,19.9,1046,54.2,12.5,46,0,75
2023-02-25T19:00,27.8,19.2,1515,56.5,12.9,22,0,75
2023-02-25T20:00,28.9,20,1697,53.3,14.6,20,0,74
2023-02-25T21:00,25.9,17.8,1951,48.8,17,16,0,72
2023-02-25T22:00,28,19.3,2107,43.1,19.1,13,0,70
2023-02-25T23:00,23.1,15.8,1924,40.1,18.6,13,0,70
2023-02-26T00:00,23.2,15.8,1587,37.5,17,14,0,70
2023-02-26T01:00,25.7,17.6,1179,34,15.3,17,0,69
2023-02-26T02:00,27.4,18.7,994,30.7,14.9,20,0,69
2023-02-26T03:00,25.1,17.1,854,27.1,14.9,25,0,70
2023-02-26T04:00,25.4,17.2,759,24.6,15.2,29,0,70
2023-02-26T05:00,24.5,16.6,781,24.9,15.5,29,0,70
2023-02-26T06:00,25.5,17.3,869,26.8,15.9,28,0,70
2023-02-26T07:00,34.9,24,1778,43.1,14.6,32,0.2,70
2023-02-26T08:00,30.6,21,1733,45.5,17.5,34,1.15,70
2023-02-26T09:00,33.5,22.9,1667,48.8,21.7,36,2.75,70
2023-02-26T10:00,37.5,25.4,1524,51.8,25,42,4.65,70
2023-02-26T11:00,41.2,27.6,1324,50.4,23.7,51,5.65,70
2023-02-26T12:00,44.8,29.6,1075,47.5,20.4,62,5.7,70
2023-02-26T13:00,43.8,28.2,858,47.8,16.6,72,4.55,70
2023-02-26T14:00,43.9,27.8,876,55.9,15.5,74,2.65,70
2023-02-26T15:00,45.1,28.5,989,67.8,15.1,73,1.85,70
2023-02-26T16:00,48.4,30.9,1146,78.3,14.4,67,1.5,70
2023-02-26T17:00,45.6,28.9,1236,77,13.1,57,0.4,71
2023-02-26T18:00,44.1,28.2,1325,71.1,11.7,44,0,71
2023-02-26T19:00,39.5,25.4,1280,59.9,9.6,32,0,72
2023-02-26T20:00,36.1,23.6,1325,59.6,12.3,30,0,72
2023-02-26T21:00,36.6,24.2,1388,59.2,16.2,28,0,73
2023-02-26T22:00,38.5,25.7,1444,58,20.1,26,0,73
2023-02-26T23:00,41.9,28.2,1458,56.8,20.7,26,0,74
2023-02-27T00:00,43,28.9,1453,55.2,20.1,28,0,75
2023-02-27T01:00,43.3,29,1362,51.3,18.8,30,0,76
2023-02-27T02:00,38.9,25.8,1153,45.3,17.8,32,0,77
2023-02-27T03:00,34.8,23.1,868,37.8,16.5,35,0,78
2023-02-27T04:00,31.9,21.1,632,30.9,14.9,37,0,78
2023-02-27T05:00,29.8,19.7,714,31.3,13.9,35,0,79
2023-02-27T06:00,30.9,20.3,923,34.4,13,31,0,79
2023-02-27T07:00,30.6,20.1,1118,36.5,10.4,28,0.15,79
2023-02-27T08:00,30.3,19.8,1116,37.6,10.2,29,0.5,79
2023-02-27T09:00,27.6,17.7,1111,39.2,10,30,1.1,79
2023-02-27T10:00,28.9,18.5,1060,40.3,10.3,34,1.45,78
2023-02-27T11:00,26.1,16.5,948,39,11.4,41,1.85,78
2023-02-27T12:00,27.2,17.3,797,36.7,13,49,2.25,77
2023-02-27T13:00,28.6,18.3,649,36.4,14.5,57,2.35,76
2023-02-27T14:00,29.6,19.2,588,40.6,14.3,57,2.35,75
2023-02-27T15:00,28.9,18.7,562,47,13.6,54,1.6,74
2023-02-27T16:00,29.5,19.3,706,54.6,12.9,48,0.5,73
2023-02-27T17:00,33.3,22.1,1031,58.2,13.1,41,0.1,72
2023-02-27T18:00,32.5,21.8,1490,60.9,13.5,32,0,72
2023-02-27T19:00,41.9,28.1,2228,74.1,13.1,24,0,71
2023-02-27T20:00,44.7,30.3,2618,70.9,13.7,23,0,71
2023-02-27T21:00,48,32.6,3162,66.3,14.5,22,0,72
2023-02-27T22:00,49.8,34.1,3452,59.1,15,21,0,73
2023-02-27T23:00,50.2,34.3,2952,52.7,14.5,22,0,73
2023-02-28T00:00,51.2,35.2,2080,45.6,13.6,25,0,74
2023-02-28T01:00,28.9,19.4,1091,36.9,12.3,28,0,74
2023-02-28T02:00,24.7,16.5,750,31.1,11.4,31,0,74
2023-02-28T03:00,22.2,14.8,575,25.9,10.4,35,0,73
2023-02-28T04:00,20.1,13.5,495,22,9.9,37,0,72
2023-02-28T05:00,17.8,12,553,22.6,10.7,35,0,71
2023-02-28T06:00,18.2,12.3,715,25.5,12.2,31,0,71
2023-02-28T07:00,41.3,28.5,2367,59.9,13.4,26,0.25,70
2023-02-28T08:00,38.5,26.6,2095,58.3,14.8,29,1.1,71
2023-02-28T09:00,29.9,20.7,1706,55.9,16.8,34,3.55,71
2023-02-28T10:00,32.6,22.4,1243,51.1,18.2,50,7.4,72
2023-02-28T11:00,36,24.5,1014,44.5,17.2,78,8.8,72
2023-02-28T12:00,37.5,25.6,836,36.3,15.1,114,9.05,73
2023-02-28T13:00,39,26.7,684,30.3,12.5,140,7.85,73
2023-02-28T14:00,33.9,23.1,633,33.7,11,124,5.1,74
2023-02-28T15:00,27.6,18.7,636,41.2,9.7,89,2.2,74
2023-02-28T16:00,23.2,15.5,745,49.2,8.7,47,1.2,74
2023-02-28T17:00,22.1,14.8,963,50.3,8.9,31,0.15,74
2023-02-28T18:00,22.8,15.3,1263,49.4,9.8,20,0,73
2023-02-28T19:00,26.9,18.5,2305,62.5,17.2,9,0,73
2023-02-28T20:00,21.8,14.8,2276,57.5,16.7,9,0,72
2023-02-28T21:00,22.8,15.5,2229,50.4,16.1,8,0,71
2023-02-28T22:00,23.4,15.8,2036,42.3,14.9,9,0,69
2023-02-28T23:00,20.1,13.6,1687,39.1,13.6,11,0,67
2023-03-01T00:00,17.9,12.2,1227,37.2,12.1,13,0,66
2023-03-01T01:00,13.5,9.2,766,35.5,10.6,17,0,64
2023-03-01T02:00,12.1,8.2,687,34.6,10.1,19,0,63
2023-03-01T03:00,15.5,10.6,739,34.3,10,22,0,62
2023-03-01T04:00,19.3,13.3,818,33.5,10,24,0,62
2023-03-01T05:00,12.3,8.2,809,31.9,9.9,25,0,62
2023-03-01T06:00,12.9,8.7,790,29.9,9.9,24,0,61
2023-03-01T07:00,18.7,13,1376,41.5,11,20,0.25,61
2023-03-01T08:00,23.2,16.1,1270,39.8,12.5,22,1.2,60
2023-03-01T09:00,16.1,11,1119,37.3,14.7,25,2.6,59
2023-03-01T10:00,17.2,11.6,933,34.8,16.4,33,5.75,58
2023-03-01T11:00,21.6,14.6,830,34.2,15.5,46,5.65,57
2023-03-01T12:00,20.8,14,742,34.2,13.5,62,5.45,56
2023-03-01T13:00,24.4,16.4,667,35.4,11.7,79,8.4,55
2023-03-01T14:00,28.8,19.4,640,38,12.3,87,3.95,54
2023-03-01T15:00,33.8,22.8,640,41.5,13.7,92,4.1,54
2023-03-01T16:00,34.8,23.6,725,45,15.1,88,1.75,54
2023-03-01T17:00,32.8,22.2,901,45.8,14.9,69,0.35,55
2023-03-01T18:00,25.7,17.4,1144,45.7,14.1,41,0,55
2023-03-01T19:00,14.5,9.8,1451,35.9,11.7,8,0,56
2023-03-01T20:00,17.5,11.9,1609,34,12.5,8,0,55
2023-03-01T21:00,20.2,13.8,1827,31.2,13.5,9,0,55
2023-03-01T22:00,21.4,14.5,1925,28,14.2,10,0,54
2023-03-01T23:00,22.1,14.9,1683,26.8,13.4,12,0,54
2023-03-02T00:00,18.5,12.3,1276,26.1,12,14,0,54
2023-03-02T01:00,18.3,12.1,807,24.5,10.3,18,0,54
2023-03-02T02:00,17.8,11.8,621,21.6,9.4,22,0,55
2023-03-02T03:00,17.4,11.6,504,18.1,8.6,27,0,55
2023-03-02T04:00,16.8,11.3,444,15.5,8.1,31,0,55
2023-03-02T05:00,15.6,10.5,498,17,8.5,30,0,55
2023-03-02T06:00,14.6,9.9,622,20.3,9.4,28,0,55
2023-03-02T07:00,22.2,15.1,998,27.5,10.2,24,0.15,55
2023-03-02T08:00,19.3,13.1,1067,29.2,10.9,21,0.5,55
2023-03-02T09:00,21.4,14.4,1165,31.7,11.9,17,1.7,55
2023-03-02T10:00,22.1,14.8,1245,36.3,13.4,15,2.85,55
2023-03-02T11:00,28,18.8,1228,41.9,14.7,20,3.95,56
2023-03-02T12:00,31.5,21.1,1170,48.6,16.1,28,4.5,56
2023-03-02T13:00,35,23.3,1062,54.7,17.2,37,5.45,57
2023-03-02T14:00,40.2,26.7,917,54.8,17,41,5.35,57
2023-03-02T15:00,39.1,26.1,739,52.6,16.2,45,3.1,58
2023-03-02T16:00,28.8,19.3,687,49,15.1,43,1.3,58
2023-03-02T17:00,22.3,15,931,47,14.5,34,0.25,58
2023-03-02T18:00,20.1,13.7,1329,44.8,14,20,0,57
2023-03-02T19:00,36.9,25,2397,68.8,14.8,7,0,57
2023-03-02T20:00,35.5,23.9,2496,64.9,14.6,6,0,58
2023-03-02T21:00,34.5,23,2634,59.3,14.2,6,0,59
2023-03-02T22:00,35.9,23.9,2665,53.1,13.6,5,0,60
2023-03-02T23:00,37,24.6,2454,51.2,13,5,0,61
2023-03-03T00:00,34.7,23,2117,50.5,12.3,6,0,62
2023-03-03T01:00,32.8,21.7,1702,49.1,11.4,7,0,63
2023-03-03T02:00,30.6,20.1,1442,45.1,10.7,9,0,64
2023-03-03T03:00,29.5,19.2,1205,40,10,11,0,64
2023-03-03T04:00,29.3,19.3,1152,39.6,9.6,13,0,65
2023-03-03T05:00,29.3,19.3,1558,51.1,10.3,14,0,66
2023-03-03T06:00,32.1,21.1,2197,68.5,11.5,14,0,67
2023-03-03T07:00,47.1,31.5,2781,87,11.3,16,0.5,68
2023-03-03T08:00,38,24.9,2326,76,13.4,23,1.6,69
2023-03-03T09:00,34.3,21.9,1680,60.3,16.2,32,4.65,70
2023-03-03T10:00,34.1,21.5,960,41.7,18.2,49,7.95,71
2023-03-03T11:00,33.2,21.1,696,32,16.5,67,9.7,71
2023-03-03T12:00,30.3,19.5,558,24.1,13.2,88,9.1,71
2023-03-03T13:00,31.3,20.4,476,19.6,9.6,106,9.1,71
2023-03-03T14:00,33.5,21.9,407,22.7,8.7,105,6.8,71
2023-03-03T15:00,33.5,21.9,382,30.1,8.5,96,3.55,71
2023-03-03T16:00,32,20.9,657,41.7,9.5,79,1.6,70
2023-03-03T17:00,36,23.6,1332,52.1,11.5,63,0.4,70
2023-03-03T18:00,41.4,27.5,2266,63.8,14.5,44,0,71
2023-03-03T19:00,36.7,24.1,1952,56,12.8,22,0,72
2023-03-03T20:00,32.6,21.5,1952,48.4,13.3,17,0,72
2023-03-03T21:00,27.1,17.9,1949,37.8,14,9,0,72
2023-03-03T22:00,24.9,16.5,1899,28.4,14.6,2,0,72
2023-03-03T23:00,24.2,16.2,1817,30.8,14.5,2,0,71
2023-03-04T00:00,25.8,17.3,1704,37.6,14.1,4,0,70
2023-03-04T01:00,27.2,18.3,1478,42.5,13.1,8,0,70
2023-03-04T02:00,18.6,12.2,1185,37.1,11.6,10,0,69
2023-03-04T03:00,15.6,10.2,825,27.5,9.8,11,0,69
2023-03-04T04:00,13.6,9,499,18,8.3,13,0,68
2023-03-04T05:00,13.6,9.1,503,17.2,8.6,13,0,67
2023-03-04T06:00,14.7,9.8,635,19.2,9.6,13,0,66
2023-03-04T07:00,21.1,14.1,816,23.5,11,15,0.4,65
2023-03-04T08:00,20.1,13.4,867,26.7,12.1,16,1.75,64
2023-03-04T09:00,21.9,14.6,937,31.3,13.7,18,3.6,63
2023-03-04T10:00,24.4,16.2,966,35.5,15.3,26,5.65,62
2023-03-04T11:00,28.5,18.7,881,35.2,15.6,39,6.95,61
2023-03-04T12:00,33.2,21.7,742,33.3,15.5,57,7.95,61
2023-03-04T13:00,36.3,23.6,591,31.5,14.9,76,7.5,61
2023-03-04T14:00,38.4,24.9,510,31.2,14.1,85,5.9,62
2023-03-04T15:00,40.2,26.1,449,31.5,13.1,92,3.95,62
2023-03-04T16:00,37.1,24.1,554,34.9,12,90,1.75,62
2023-03-04T17:00,34.5,22.4,940,43.1,11.8,74,0.4,63
2023-03-04T18:00,34.8,22.9,1488,54.1,11.8,49,0,63
2023-03-04T19:00,37.6,25.1,1942,54.7,12.1,24,0,62
2023-03-04T20:00,36.7,24.7,1978,50,12.1,22,0,62
2023-03-04T21:00,35.2,23.7,2024,43.2,12.1,18,0,62
2023-03-04T22:00,32.5,21.9,1910,34.8,11.9,15,0,63
2023-03-04T23:00,28.1,18.9,1545,30.1,11.5,14,0,63
2023-03-05T00:00,19.3,12.8,1032,26.1,11.1,14,0,64
2023-03-05T01:00,15.8,10.4,497,21.7,10.5,14,0,63
2023-03-05T02:00,13.4,8.9,363,18.9,10,16,0,63
2023-03-05T03:00,13.7,9.2,357,16.8,9.6,18,0,62
2023-03-05T04:00,15.7,10.6,431,15.8,9.7,20,0,62
2023-03-05T05:00,17.9,12.2,530,17,10.8,20,0,62
2023-03-05T06:00,17.9,12.1,680,19.6,12.5,19,0,63
2023-03-05T07:00,14.8,10.1,770,21.9,12,17,0.3,63
2023-03-05T08:00,15.6,10.7,821,26,13.6,19,1.7,63
2023-03-05T09:00,16.5,11.3,892,31.9,15.8,22,4.45,62
2023-03-05T10:00,21.1,14.5,924,36.9,17.4,33,7.45,62
2023-03-05T11:00,25.7,17.5,842,35.5,16.3,51,9.4,62
2023-03-05T12:00,29.3,19.8,706,31.6,14,75,10.45,62
2023-03-05T13:00,32.6,21.8,561,28.1,11.3,96,10.05,62
2023-03-05T14:00,32.8,21.9,498,29.2,10.4,97,7.7,61
2023-03-05T15:00,30.4,20.1,459,31.9,10,89,4.8,61
2023-03-05T16:00,27.3,18,542,35.8,9.7,72,2.1,61
2023-03-05T17:00,23.5,15.5,794,39.1,9.8,53,0.5,60
2023-03-05T18:00,22.5,15.1,1155,42.7,10.1,29,0,59
2023-03-05T19:00,31.3,20.7,2098,65.4,11.8,15,0,59
2023-03-05T20:00,29.2,19.6,2138,58,11.7,11,0,58
2023-03-05T21:00,26.3,17.8,2191,47.3,11.6,6,0,58
2023-03-05T22:00,25.8,17.5,2159,35.1,11.3,1,0,57
2023-03-05T23:00,25.8,17.5,1977,29.5,11,0,0,57
2023-03-06T00:00,26,17.7,1710,25.5,10.5,1,0,57
2023-03-06T01:00,25.3,17.2,1400,23.4,9.8,2,0,57
2023-03-06T02:00,24.8,16.8,1245,24.8,9,3,0,58
2023-03-06T03:00,23.9,16.2,1127,28.4,8,4,0,59
2023-03-06T04:00,25.7,17.5,1104,35.7,7.3,6,0,59
2023-03-06T05:00,25,16.9,1301,45.2,7.7,8,0,60
2023-03-06T06:00,29.8,20.3,1615,57,8.5,9,0,60
2023-03-06T07:00,36.8,25,2058,70.9,9.6,11,0.5,61
2023-03-06T08:00,35.3,23.8,1759,63,11.5,16,2.5,62
2023-03-06T09:00,26.8,17.8,1333,51.7,14.2,22,5.4,63
2023-03-06T10:00,25.1,16.5,846,38,16.2,34,8.15,64
2023-03-06T11:00,28.4,18.7,639,30.4,14.8,48,10.75,64
2023-03-06T12:00,30.6,20.1,503,24,12.1,64,10.4,64
2023-03-06T13:00,27.5,18,405,20,9.5,78,6.2,64
2023-03-06T14:00,25,16.4,359,22.7,9.9,79,5.5,64
2023-03-06T15:00,27.8,18.3,358,28.9,11.3,75,4.3,64
2023-03-06T16:00,26.7,17.5,536,37,13.3,63,1.8,63
2023-03-06T17:00,23.9,15.8,922,41.6,14.4,47,0.35,63
2023-03-06T18:00,22.8,15.3,1455,45.8,15.4,26,0,63
2023-03-06T19:00,27.4,18.7,2040,49.1,16.1,1,0,63
2023-03-06T20:00,28.2,19.3,2233,47.8,16.4,1,0,63
2023-03-06T21:00,30.2,20.7,2502,45.9,16.7,1,0,63
2023-03-06T22:00,30.9,21.1,2632,43.2,16.8,1,0,63
2023-03-06T23:00,29.3,20.1,2343,40.8,16.2,2,0,64
2023-03-07T00:00,29.9,20.5,1857,38.2,15.3,3,0,64
2023-03-07T01:00,25.1,17.1,1349,36,14.1,4,0,64
2023-03-07T02:00,24.2,16.5,1242,35.5,13.2,5,0,64
2023-03-07T03:00,32.1,22.1,1260,35.9,12.3,6,0,64
2023-03-07T04:00,29.9,20.5,1386,39.7,11.7,7,0,65
2023-03-07T05:00,30.7,21.2,1612,48.6,12.2,8,0,65
2023-03-07T06:00,32.6,22.5,1922,60.5,13.1,9,0,65
2023-03-07T07:00,33.9,23.2,1742,56.4,15.4,13,0.55,66
2023-03-07T08:00,35.5,24,1535,52.7,16.3,18,2.3,65
2023-03-07T09:00,27.1,18,1239,47.5,17.6,25,5.3,65
2023-03-07T10:00,28.1,18.6,889,39.9,18.1,40,8.4,65
2023-03-07T11:00,30.9,20.3,722,33.5,16.4,58,10.1,66
2023-03-07T12:00,35,22.8,595,26.7,13.6,81,11.35,66
2023-03-07T13:00,36.4,23.5,484,21,10.7,103,9.7,66
2023-03-07T14:00,37.1,23.8,393,20.1,10.2,108,6.45,66
2023-03-07T15:00,38,24.2,326,21.6,10.5,108,4.3,67
2023-03-07T16:00,37.6,24,486,29.3,11.5,97,1.65,68
2023-03-07T17:00,37.3,23.9,963,43.5,12.5,78,0.4,68
2023-03-07T18:00,43.2,28.2,1642,62.6,13.9,51,0,69
2023-03-07T19:00,46.8,31,2453,81.3,19.1,21,0,70
2023-03-07T20:00,52.4,35,2529,73.5,18.3,20,0,71
2023-03-07T21:00,48.8,32.6,2633,62.5,17.2,17,0,73
2023-03-07T22:00,39.8,26.6,2630,50.1,17.8,15,0,74
2023-03-07T23:00,34.3,22.9,2406,45.3,21.5,14,0,74
2023-03-08T00:00,32.4,21.5,2064,42.5,26.8,13,0,74
2023-03-08T01:00,31.9,21.3,1670,40.6,32.6,12,0,74
2023-03-08T02:00,29.3,19.7,1516,40.8,34.5,12,0,75
2023-03-08T03:00,29.6,20,1421,42.2,35.3,12,0,75
2023-03-08T04:00,31,21,1327,43.4,34.6,13,0,75
2023-03-08T05:00,28.8,19.6,1268,42.3,32.2,14,0,75
2023-03-08T06:00,26.8,18.2,1227,40.3,28.6,16,0,75
2023-03-08T07:00,27.9,19.1,1391,42.3,24.2,20,0.4,74
2023-03-08T08:00,26.6,18.2,1310,45.5,24.4,22,1.65,74
2023-03-08T09:00,32.6,22.2,1194,50,24.7,24,3.45,74
2023-03-08T10:00,28.6,19.5,1046,53,24.6,33,2.6,74
2023-03-08T11:00,24.6,16.8,957,49.8,24.1,49,3.65,74
2023-03-08T12:00,28.9,19.7,876,43.9,23.2,69,6.3,74
2023-03-08T13:00,33.2,22.7,794,38.2,21.3,87,7.75,73
2023-03-08T14:00,31.8,21.8,739,37.7,18.3,84,4.3,73
2023-03-08T15:00,24.4,16.7,698,39,14.6,74,2.9,73
2023-03-08T16:00,23.6,16.1,745,44,12.3,58,1.7,73
2023-03-08T17:00,24.9,16.9,858,51.6,14.8,48,0.4,72
2023-03-08T18:00,26.7,18.1,1035,61.7,19.6,38,0,71
2023-03-08T19:00,57.9,39.6,2540,92.4,22.8,31,0,70
2023-03-08T20:00,57.2,39.1,2573,90.2,23.6,28,0,71
